Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter),lat,lon,cast_time_utc,cast_time_local,device,file_name,source_file
1.05,1.0689002680847892,23.49884111223404,14143.271627717711,14581.040807746243,8.45407614438773,1501.9539826408893,1003.7950086882112,19.6903662,85.210106,2025-12-09 10:54:23,2025-12-09 16:24:23,CC1448005,CC1448005_20251209_105423,CC1448005_20251209_105423.csv
1.35,1.374298952773747,23.45990708042557,14132.098646684546,14581.227552944412,8.454151430489553,1501.8529576745673,1003.8063130820108,19.6903662,85.210106,2025-12-09 10:54:23,2025-12-09 16:24:23,CC1448005,CC1448005_20251209_105423,CC1448005_20251209_105423.csv
1.65,1.6796918914747256,23.38258034779651,14121.706385315669,14593.792108443024,8.461975233769245,1501.655397665366,1003.833164667601,19.6903662,85.210106,2025-12-09 10:54:23,2025-12-09 16:24:23,CC1448005,CC1448005_20251209_105423,CC1448005_20251209_105423.csv
1.95,1.9850782802305669,23.33538526941136,14114.759425896436,14600.855405645068,8.46635712204751,1501.5361199121674,1003.8497553612614,19.6903662,85.210106,2025-12-09 10:54:23,2025-12-09 16:24:23,CC1448005,CC1448005_20251209_105423,CC1448005_20251209_105423.csv
2.2106133391891696,2.250373762929948,23.438089273248508,14116.93890682576,14572.146753342617,8.448367461570204,1501.801496855248,1003.8113672389836,19.6903662,85.210106,2025-12-09 10:54:23,2025-12-09 16:24:23,CC1448005,CC1448005_20251209_105423,CC1448005_20251209_105423.csv
0.15,0.1526931571708178,23.478588716880253,14151.696636387196,14595.821589438692,8.463424402251666,1501.8939705444411,1003.803153081256,19.6903553,85.2100975,2025-12-09 10:56:18,2025-12-09 16:26:18,CC1448005,CC1448005_20251209_105618,CC1448005_20251209_105618.csv
0.4499999999999999,0.4580980337827507,23.493410339632423,14146.685737755044,14586.193916530265,8.457360876814144,1501.9327570681576,1003.7961707003532,19.6903553,85.2100975,2025-12-09 10:56:18,2025-12-09 16:26:18,CC1448005,CC1448005_20251209_105618,CC1448005_20251209_105618.csv
0.7499999999999998,0.7634978679786351,23.49048244294425,14145.760980808023,14586.12109856039,8.457287790209364,1501.9297051038427,1003.7982048618616,19.6903553,85.2100975,2025-12-09 10:56:18,2025-12-09 16:26:18,CC1448005,CC1448005_20251209_105618,CC1448005_20251209_105618.csv
1.05,1.06889701490695,23.480551259088774,14140.844971954471,14584.038964803904,8.455950750591798,1501.9061916097137,1003.8010711915574,19.6903553,85.2100975,2025-12-09 10:56:18,2025-12-09 16:26:18,CC1448005,CC1448005_20251209_105618,CC1448005_20251209_105618.csv
1.35,1.374294583711592,23.447954756381108,14127.821591741926,14580.410734346988,8.453633634590004,1501.819795304092,1003.8089616399144,19.6903553,85.2100975,2025-12-09 10:56:18,2025-12-09 16:26:18,CC1448005,CC1448005_20251209_105618,CC1448005_20251209_105618.csv
1.65,1.6796881442909926,23.399154248426644,14124.153011837956,14591.322132759276,8.460433197280825,1501.6989990737002,1003.827803354772,19.6903553,85.2100975,2025-12-09 10:56:18,2025-12-09 16:26:18,CC1448005,CC1448005_20251209_105618,CC1448005_20251209_105618.csv
1.95,1.985076557896739,23.357540698944195,14119.230240452696,14598.788561595486,8.465071955266023,1501.5953249805057,1003.8431805640912,19.6903553,85.2100975,2025-12-09 10:56:18,2025-12-09 16:26:18,CC1448005,CC1448005_20251209_105618,CC1448005_20251209_105618.csv
2.298459650765002,2.339795892043972,23.40655572800683,14115.052298582985,14579.690794253687,8.453079723428111,1501.7220153479802,1003.8233062562967,19.6903553,85.2100975,2025-12-09 10:56:18,2025-12-09 16:26:18,CC1448005,CC1448005_20251209_105618,CC1448005_20251209_105618.csv
0.15,0.1526988033104707,23.606208070804826,14174.271472347293,14580.721305907657,8.453989028318174,1502.23088989422,1003.7635286863986,19.7159163,85.1955625,2025-12-09 11:26:03,2025-12-09 16:56:03,CC1448005,CC1448005_20251209_112603,CC1448005_20251209_112603.csv
0.4499999999999999,0.4581154931649469,23.608846962210087,14164.707632533198,14570.092192831942,8.447292359853337,1502.2357746626035,1003.7591681857432,19.7159163,85.1955625,2025-12-09 11:26:03,2025-12-09 16:56:03,CC1448005,CC1448005_20251209_112603,CC1448005_20251209_112603.csv
0.7499999999999998,0.7635269578433306,23.60849293968836,14158.797593403317,14564.119084057013,8.443517418874546,1502.2357112388402,1003.7577669467796,19.7159163,85.1955625,2025-12-09 11:26:03,2025-12-09 16:56:03,CC1448005,CC1448005_20251209_112603,CC1448005_20251209_112603.csv
1.05,1.0689389991434113,23.611807423646088,14154.639680177614,14558.849413704802,8.440185064930196,1502.246091428252,1003.7557605929117,19.7159163,85.1955625,2025-12-09 11:26:03,2025-12-09 16:56:03,CC1448005,CC1448005_20251209_112603,CC1448005_20251209_112603.csv
1.31523683299757,1.3389612875288388,23.620949806082407,14156.20670346036,14557.723327002386,8.43945763408792,1502.2745480827418,1003.7540650770268,19.7159163,85.1955625,2025-12-09 11:26:03,2025-12-09 16:56:03,CC1448005,CC1448005_20251209_112603,CC1448005_20251209_112603.csv
0.15,0.1526691252018616,23.615640624381108,14582.967721774936,14998.226429275384,8.716416973938928,1502.5420004239324,1003.9582131372208,19.7159391,85.1956448,2025-12-09 11:30:02,2025-12-09 17:00:02,CC1448005,CC1448005_20251209_113002,CC1448005_20251209_113002.csv
0.4499999999999999,0.4580264793053111,23.616381448143397,14576.99380717731,14991.853952279278,8.712379256805747,1502.544624791786,1003.9563340708852,19.7159391,85.1956448,2025-12-09 11:30:02,2025-12-09 17:00:02,CC1448005,CC1448005_20251209_113002,CC1448005_20251209_113002.csv
0.7499999999999998,0.7633776983201044,23.61544922971332,14576.02422752544,14991.144233443294,8.711905324651745,1502.5465865343854,1003.9575598230643,19.7159391,85.1956448,2025-12-09 11:30:02,2025-12-09 17:00:02,CC1448005,CC1448005_20251209_113002,CC1448005_20251209_113002.csv
1.05,1.068728215816645,23.606237771453188,14573.450812590574,14991.338026525553,8.71199730455351,1502.5266986850618,1003.9613297743034,19.7159391,85.1956448,2025-12-09 11:30:02,2025-12-09 17:00:02,CC1448005,CC1448005_20251209_113002,CC1448005_20251209_113002.csv
1.3851807334206327,1.409887562419774,23.626088150504696,14572.071321619276,14983.799721372436,8.707229189418046,1502.5809599922388,1003.9541672902808,19.7159391,85.1956448,2025-12-09 11:30:02,2025-12-09 17:00:02,CC1448005,CC1448005_20251209_113002,CC1448005_20251209_113002.csv
0.15,0.1526657377011632,23.5856410382384,14609.948086947395,15035.25298292238,8.739715537529746,1502.485925415912,1003.9833880534736,19.715883,85.195695,2025-12-09 11:33:48,2025-12-09 17:03:48,CC1448005,CC1448005_20251209_113348,CC1448005_20251209_113348.csv
0.4499999999999999,0.4580125644277424,23.596554768272718,14627.39372380162,15049.825850361947,8.748867931841449,1502.5305141226145,1003.9888131426156,19.715883,85.195695,2025-12-09 11:33:48,2025-12-09 17:03:48,CC1448005,CC1448005_20251209_113348,CC1448005_20251209_113348.csv
0.7499999999999998,0.7633531150856798,23.59734450741701,14626.641643790972,15048.807493543838,8.748199959271808,1502.5369371017423,1003.989452412208,19.715883,85.195695,2025-12-09 11:33:48,2025-12-09 17:03:48,CC1448005,CC1448005_20251209_113348,CC1448005_20251209_113348.csv
1.05,1.0686937777741623,23.595573598407505,14620.41824827558,15042.952645335889,8.744485851689747,1502.5330964576929,1003.988459112376,19.715883,85.195695,2025-12-09 11:33:48,2025-12-09 17:03:48,CC1448005,CC1448005_20251209_113348,CC1448005_20251209_113348.csv
1.431909270035593,1.4574030950717507,23.601889807613148,14612.171567929849,15032.513782664631,8.737881371547221,1502.549427951762,1003.9835922245768,19.715883,85.195695,2025-12-09 11:33:48,2025-12-09 17:03:48,CC1448005,CC1448005_20251209_113348,CC1448005_20251209_113348.csv
0.15,0.1526695765450048,21.95542091510321,13264.16367453022,14124.2091073065,8.166149139223881,1497.3261193403036,1003.9557206860388,19.7265974,85.243467,2025-12-10 04:03:05,2025-12-10 09:33:05,CC1448005,CC1448005_20251210_040305,CC1448005_20251210_040305.csv
0.4499999999999999,0.4580259457421982,21.944023048125025,13260.698572398727,14123.947748155735,8.165936675172922,1497.298432643683,1003.9596412641976,19.7265974,85.243467,2025-12-10 04:03:05,2025-12-10 09:33:05,CC1448005,CC1448005_20251210_040305,CC1448005_20251210_040305.csv
0.7499999999999998,0.7633753827427868,21.925333949679835,13249.63472816478,14117.784161507476,8.162018919964643,1497.245890151509,1003.96251320681,19.7265974,85.243467,2025-12-10 04:03:05,2025-12-10 09:33:05,CC1448005,CC1448005_20251210_040305,CC1448005_20251210_040305.csv
1.05,1.0687241151237352,21.90562801100645,13236.365813660968,14109.571041832169,8.156817526559617,1497.1890063462563,1003.9646574010484,19.7265974,85.243467,2025-12-10 04:03:05,2025-12-10 09:33:05,CC1448005,CC1448005_20251210_040305,CC1448005_20251210_040305.csv
1.35,1.3740721174644006,21.90242028786879,13237.344405836124,14111.57923683944,8.158040131490646,1497.1861968670441,1003.9676965334781,19.7265974,85.243467,2025-12-10 04:03:05,2025-12-10 09:33:05,CC1448005,CC1448005_20251210_040305,CC1448005_20251210_040305.csv
1.65,1.6794232772024629,21.958188578018685,13230.1893667509,14087.201580156358,8.142885262042713,1497.3332811630416,1003.944277954956,19.7265974,85.243467,2025-12-10 04:03:05,2025-12-10 09:33:05,CC1448005,CC1448005_20251210_040305,CC1448005_20251210_040305.csv
1.9995274770827525,2.0351922892587506,21.962129658145013,13199.458772315003,14053.30089201536,8.121672716593563,1497.3269282222732,1003.9289210821028,19.7265974,85.243467,2025-12-10 04:03:05,2025-12-10 09:33:05,CC1448005,CC1448005_20251210_040305,CC1448005_20251210_040305.csv
0.15,0.1526705655072525,21.964194283960488,13257.828245096684,14114.825610480644,8.160299157133924,1497.3446345952857,1003.94920972516,19.7265651,85.2434919,2025-12-10 04:04:23,2025-12-10 09:34:23,CC1448005,CC1448005_20251210_040423,CC1448005_20251210_040423.csv
0.4499999999999999,0.45802863710813,21.950014644552702,13255.983788029229,14117.12423136297,8.16168200802325,1497.3107969031466,1003.954999765192,19.7265651,85.2434919,2025-12-10 04:04:23,2025-12-10 09:34:23,CC1448005,CC1448005_20251210_040423,CC1448005_20251210_040423.csv
0.7499999999999998,0.7633779494988414,21.916377475793087,13253.785082312468,14124.902427889783,8.166451667341256,1497.2252663625366,1003.967996997872,19.7265651,85.2434919,2025-12-10 04:04:23,2025-12-10 09:34:23,CC1448005,CC1448005_20251210_040423,CC1448005_20251210_040423.csv
1.05,1.068724450105095,21.90174139621605,13251.773642413087,14127.165908899724,8.16781076894326,1497.1900490068758,1003.9738723059868,19.7265651,85.2434919,2025-12-10 04:04:23,2025-12-10 09:34:23,CC1448005,CC1448005_20251210_040423,CC1448005_20251210_040423.csv
1.35,1.3740690829109516,21.899274137621862,13260.77521345988,14137.505811441008,8.17424487913367,1497.1950936611274,1003.9806622935786,19.7265651,85.2434919,2025-12-10 04:04:23,2025-12-10 09:34:23,CC1448005,CC1448005_20251210_040423,CC1448005_20251210_040423.csv
1.65,1.6794124510256223,21.903003651382427,13264.744708535927,14140.613261284132,8.17616924784247,1497.212825924336,1003.9825716370946,19.7265651,85.2434919,2025-12-10 04:04:23,2025-12-10 09:34:23,CC1448005,CC1448005_20251210_040423,CC1448005_20251210_040423.csv
1.9908143833119387,2.0262984004773736,21.93235903463181,13266.607349256794,14133.752939488131,8.171908818546369,1497.2974063742313,1003.9738714209514,19.7265651,85.2434919,2025-12-10 04:04:23,2025-12-10 09:34:23,CC1448005,CC1448005_20251210_040423,CC1448005_20251210_040423.csv
0.15,0.1526714452730234,21.958769727342062,13244.951891164044,14102.74584286232,8.15273585351462,1497.3208684078666,1003.9448097721776,19.7265979,85.243444,2025-12-10 04:08:24,2025-12-10 09:38:24,CC1448005,CC1448005_20251210_040824,CC1448005_20251210_040824.csv
0.4499999999999999,0.4580294518708923,21.928926503361037,13238.591787489207,14104.937800506756,8.154020629858424,1497.2423221126833,1003.9542747967612,19.7265979,85.243444,2025-12-10 04:08:24,2025-12-10 09:38:24,CC1448005,CC1448005_20251210_040824,CC1448005_20251210_040824.csv
0.7499999999999998,0.763379025819137,21.906280658101103,13238.644709731338,14111.803924753214,8.1582413031697,1497.187451972488,1003.9642237442828,19.7265979,85.243444,2025-12-10 04:08:24,2025-12-10 09:38:24,CC1448005,CC1448005_20251210_040824,CC1448005_20251210_040824.csv
1.05,1.0687264339668767,21.898782457670983,13239.640904427692,14115.122195738531,8.160274273890376,1497.1733092295174,1003.9688993874436,19.7265979,85.243444,2025-12-10 04:08:24,2025-12-10 09:38:24,CC1448005,CC1448005_20251210_040824,CC1448005_20251210_040824.csv
